Hostname,Location,Date,Time,Temp,Hum,Press,Alt,SM1_T,SM1_M,SM2_T,SM2_M
heron,BCP_Nootsie,2022-10-27,12:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,12:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,12:30:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,12:40:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,12:50:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,13:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,13:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,13:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,13:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,13:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,13:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,14:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,14:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,14:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,14:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,14:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,14:50:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,15:00:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,15:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,15:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,15:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,15:40:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,15:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,16:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,16:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,16:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,16:30:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,16:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,16:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,17:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,17:10:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,17:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,17:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,17:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,17:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,18:00:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,18:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,18:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,18:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,18:40:02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,18:50:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,19:00:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,19:10:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,19:20:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,19:30:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
heron,BCP_Nootsie,2022-10-27,19:40:01,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
